,Unnamed: 0_x,id,firstname,lastname,age,nationality,height,weight,injured,teamID,teamname,appearences,lineups,minutes,position,rating,captain,subIn,subOut,bench,totalShots,shotsOn,totalGoals,goalsConceded,goalAssists,goalSaves,totalPasses,keyPasses,passAccuracy,totalTackles,blocks,interceptions,duelsTotal,duelsWon,dribbleAttempts,dribblesSuccess,dribblesPast,foulsDrawn,foulsCommitted,cardsYel,cardsYelRed,cardsRed,penaltyWon,penaltyCommited,penaltyScored,penaltyMissed,penaltySaved,season,Unnamed: 0_y,name,Unnamed: 0,Standings,Played,Wins,Draw,Lost,GoalsFor,GoalsAgainst,GoalDifference,Points
9264,454,18785,Nampalys,Mendy,30.0,Senegal,167 cm,73 kg,False,46,LeicesterCity,31.0,23.0,2088.0,Midfielder,6.633333,False,8.0,4.0,12.0,2.0,0.0,0.0,,,,969.0,5.0,82.0,33.0,8.0,24.0,169.0,93.0,24.0,16.0,,36.0,22.0,5.0,0.0,0.0,,1.0,0.0,0.0,,18/19,45,Virgil van Dijk,168.0,9.0,38.0,15.0,7.0,16.0,51.0,48.0,3.0,52.0
9265,455,18786,Onyinye Wilfred,Ndidi,26.0,Nigeria,183 cm,74 kg,False,46,LeicesterCity,38.0,37.0,3299.0,Midfielder,7.068421000000001,False,1.0,4.0,1.0,55.0,9.0,2.0,,,,1585.0,23.0,78.0,143.0,9.0,83.0,579.0,328.0,50.0,35.0,,22.0,46.0,8.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,168.0,9.0,38.0,15.0,7.0,16.0,51.0,48.0,3.0,52.0
9266,456,18788,Jamie,Vardy,35.0,England,179 cm,74 kg,False,46,LeicesterCity,34.0,30.0,2735.0,Attacker,7.085294,False,4.0,12.0,4.0,79.0,40.0,18.0,,4.0,,273.0,32.0,65.0,14.0,1.0,6.0,289.0,112.0,33.0,12.0,,19.0,19.0,3.0,0.0,1.0,2.0,,4.0,1.0,,18/19,45,Virgil van Dijk,168.0,9.0,38.0,15.0,7.0,16.0,51.0,48.0,3.0,52.0
9267,457,18906,Ayoze,Pérez Gutiérrez,29.0,Spain,178 cm,72 kg,False,34,NewcastleUnited,37.0,34.0,2929.0,Attacker,6.932432,False,3.0,15.0,4.0,55.0,28.0,12.0,,2.0,,591.0,46.0,75.0,60.0,4.0,42.0,453.0,174.0,81.0,46.0,,42.0,46.0,2.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9268,458,18936,Ryan,Bertrand,33.0,England,179 cm,85 kg,False,41,Southampton,24.0,24.0,2160.0,Defender,6.733333,False,0.0,0.0,1.0,16.0,2.0,1.0,,,,584.0,24.0,74.0,46.0,5.0,27.0,215.0,111.0,20.0,6.0,,22.0,26.0,8.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9269,459,18943,Jannik,Vestergaard,30.0,Denmark,199 cm,98 kg,False,41,Southampton,23.0,23.0,2030.0,Defender,6.9913039999999995,False,0.0,3.0,7.0,14.0,1.0,0.0,,,,650.0,5.0,74.0,53.0,20.0,35.0,253.0,161.0,13.0,10.0,,14.0,17.0,2.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9270,460,171,Kyle,Walker-Peters,25.0,England,173 cm,62 kg,False,47,TottenhamHotspur,6.0,4.0,374.0,Defender,7.1,False,2.0,0.0,19.0,2.0,0.0,0.0,,3.0,,156.0,7.0,82.0,7.0,1.0,4.0,48.0,29.0,11.0,9.0,,10.0,4.0,1.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,163.0,4.0,38.0,23.0,2.0,13.0,67.0,39.0,28.0,71.0
9271,461,185,Fernando,Llorente Torres,37.0,Spain,193 cm,90 kg,False,47,TottenhamHotspur,20.0,6.0,683.0,Attacker,6.805882,False,14.0,3.0,24.0,24.0,5.0,1.0,,4.0,,148.0,14.0,64.0,4.0,2.0,1.0,143.0,68.0,5.0,5.0,,6.0,12.0,2.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,163.0,4.0,38.0,23.0,2.0,13.0,67.0,39.0,28.0,71.0
9272,462,894,Ashley,Young,37.0,England,175 cm,65 kg,False,33,ManchesterUnited,30.0,28.0,2568.0,Defender,7.01,False,2.0,0.0,8.0,12.0,3.0,2.0,,2.0,,1067.0,40.0,76.0,52.0,10.0,55.0,220.0,121.0,34.0,17.0,,32.0,37.0,9.0,1.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,165.0,6.0,38.0,19.0,9.0,10.0,65.0,54.0,11.0,66.0
9273,463,2275,Wilfredo Daniel,Caballero,41.0,Argentina,186 cm,81 kg,False,49,Chelsea,2.0,2.0,180.0,Goalkeeper,7.1,False,0.0,0.0,36.0,0.0,0.0,0.0,0.0,,3.0,42.0,0.0,77.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18/19,45,Virgil van Dijk,162.0,3.0,38.0,21.0,9.0,8.0,63.0,39.0,24.0,72.0
9274,464,2724,Lucas,Digne,29.0,France,178 cm,74 kg,False,45,Everton,35.0,33.0,2966.0,Defender,7.351428,False,2.0,2.0,3.0,34.0,10.0,4.0,,4.0,,1108.0,72.0,75.0,72.0,9.0,60.0,346.0,204.0,29.0,13.0,,32.0,39.0,5.0,0.0,1.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,167.0,8.0,38.0,15.0,9.0,14.0,54.0,46.0,8.0,54.0
9275,465,2938,James,Ward-Prowse,28.0,England,173 cm,66 kg,False,41,Southampton,26.0,21.0,1942.0,Midfielder,6.957692,False,5.0,2.0,14.0,31.0,16.0,7.0,,,,551.0,48.0,77.0,36.0,6.0,27.0,191.0,72.0,11.0,5.0,,10.0,22.0,4.0,0.0,0.0,,1.0,1.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9276,466,2999,Jan Kacper,Bednarek,26.0,Poland,189 cm,77 kg,False,41,Southampton,25.0,24.0,2151.0,Defender,6.9,False,1.0,1.0,2.0,5.0,1.0,0.0,,1.0,,580.0,9.0,68.0,41.0,27.0,71.0,232.0,127.0,3.0,1.0,,6.0,22.0,7.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9277,467,18752,Hélder Wander,Sousa Azevedo Costa,28.0,Angola,178 cm,69 kg,False,39,WolverhamptonWanderers,25.0,16.0,1345.0,Attacker,6.564,False,9.0,14.0,22.0,25.0,7.0,1.0,,2.0,,360.0,18.0,77.0,18.0,0.0,9.0,225.0,75.0,61.0,24.0,,23.0,20.0,3.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,166.0,7.0,38.0,16.0,9.0,13.0,47.0,46.0,1.0,57.0
9278,468,18767,Ademola,Lookman,25.0,Nigeria,174 cm,78 kg,False,45,Everton,21.0,3.0,601.0,Attacker,6.723808999999999,False,18.0,1.0,27.0,12.0,3.0,0.0,,2.0,,214.0,10.0,87.0,15.0,0.0,7.0,117.0,65.0,35.0,23.0,,21.0,8.0,0.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,167.0,8.0,38.0,15.0,9.0,14.0,54.0,46.0,8.0,54.0
9279,469,18932,Fraser,Forster,34.0,England,201 cm,93 kg,False,41,Southampton,1.0,1.0,90.0,Goalkeeper,6.2,False,0.0,0.0,4.0,0.0,0.0,0.0,3.0,,3.0,6.0,0.0,31.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9280,470,18935,Alex,McCarthy,33.0,England,193 cm,79 kg,False,41,Southampton,25.0,25.0,2250.0,Goalkeeper,6.64,False,0.0,0.0,8.0,0.0,0.0,0.0,44.0,,78.0,263.0,0.0,45.0,,0.0,0.0,21.0,21.0,1.0,1.0,,3.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9281,471,18940,Jack,Stephens,28.0,England,185 cm,75 kg,False,41,Southampton,24.0,19.0,1697.0,Defender,6.682608,False,5.0,2.0,13.0,7.0,5.0,1.0,,,,575.0,5.0,65.0,25.0,13.0,37.0,163.0,92.0,7.0,5.0,,7.0,11.0,4.0,0.0,0.0,,1.0,0.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9282,472,18942,Yan,Valery,23.0,France,180 cm,85 kg,False,41,Southampton,23.0,20.0,1715.0,Defender,6.495652,False,3.0,5.0,4.0,6.0,5.0,2.0,,1.0,,247.0,6.0,57.0,42.0,3.0,22.0,252.0,114.0,41.0,24.0,,6.0,27.0,4.0,1.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9283,473,18948,Nathan,Redmond,28.0,England,173 cm,69 kg,False,41,Southampton,38.0,36.0,3276.0,Midfielder,6.894736,False,2.0,8.0,2.0,74.0,22.0,6.0,,4.0,,848.0,52.0,74.0,45.0,2.0,20.0,464.0,190.0,166.0,92.0,,28.0,29.0,3.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9284,474,18949,Oriol,Romeu Vidal,31.0,Spain,183 cm,83 kg,False,41,Southampton,31.0,25.0,2140.0,Midfielder,6.7766660000000005,False,6.0,10.0,8.0,10.0,4.0,1.0,,,,875.0,8.0,79.0,81.0,17.0,52.0,310.0,161.0,23.0,17.0,,17.0,46.0,11.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9285,475,18955,Daniel William John,Ings,30.0,England,178 cm,73 kg,False,41,Southampton,24.0,23.0,1668.0,Attacker,7.05,False,1.0,18.0,3.0,55.0,23.0,7.0,,3.0,,279.0,28.0,71.0,30.0,2.0,5.0,228.0,91.0,37.0,20.0,,22.0,16.0,1.0,0.0,0.0,3.0,,3.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9286,476,19016,Calum,Chambers,27.0,England,182 cm,66 kg,False,36,Fulham,31.0,29.0,2587.0,Defender,6.777419,False,2.0,1.0,4.0,35.0,11.0,2.0,,,,1173.0,16.0,77.0,63.0,12.0,69.0,308.0,154.0,33.0,23.0,,4.0,34.0,9.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,178.0,19.0,38.0,7.0,5.0,26.0,34.0,81.0,-47.0,26.0
9287,477,19177,Kortney,Hause,27.0,England,191 cm,77 kg,False,39,WolverhamptonWanderers,0.0,0.0,0.0,Defender,,False,0.0,0.0,11.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,18/19,45,Virgil van Dijk,166.0,7.0,38.0,16.0,9.0,13.0,47.0,46.0,1.0,57.0
9288,478,19179,Tyrone,Mings,29.0,England,196 cm,77 kg,False,35,Bournemouth,5.0,2.0,141.0,Defender,6.7,False,3.0,1.0,11.0,0.0,0.0,0.0,,,,73.0,1.0,63.0,4.0,2.0,6.0,15.0,10.0,2.0,2.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,173.0,14.0,38.0,13.0,6.0,19.0,56.0,70.0,-14.0,45.0
9289,479,19599,Damián Emiliano,Martínez,30.0,Argentina,195 cm,88 kg,False,42,Arsenal,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,18/19,45,Virgil van Dijk,164.0,5.0,38.0,21.0,7.0,10.0,73.0,51.0,22.0,70.0
9290,480,174,Christian,Dannemann Eriksen,30.0,Denmark,182 cm,76 kg,False,47,TottenhamHotspur,35.0,30.0,2772.0,Midfielder,7.217647,False,5.0,3.0,6.0,83.0,30.0,8.0,,12.0,,1517.0,74.0,78.0,41.0,3.0,15.0,228.0,88.0,36.0,18.0,,16.0,17.0,3.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,163.0,4.0,38.0,23.0,2.0,13.0,67.0,39.0,28.0,71.0
9291,481,295,Adam David,Lallana,34.0,England,172 cm,73 kg,False,40,Liverpool,13.0,5.0,465.0,Midfielder,6.76923,False,8.0,5.0,19.0,5.0,2.0,0.0,,,,248.0,10.0,84.0,16.0,1.0,5.0,80.0,43.0,11.0,8.0,,11.0,4.0,1.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,161.0,2.0,38.0,30.0,7.0,1.0,89.0,22.0,67.0,97.0
9292,482,1461,Denis,Suárez Fernández,28.0,Spain,176 cm,69 kg,False,42,Arsenal,4.0,0.0,67.0,Midfielder,6.25,False,4.0,0.0,8.0,0.0,0.0,0.0,,,,31.0,0.0,93.0,1.0,0.0,1.0,18.0,6.0,10.0,4.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,164.0,5.0,38.0,21.0,7.0,10.0,73.0,51.0,22.0,70.0
9293,483,1469,Daniel Nii,Tackie Mensah Welbeck,32.0,England,185 cm,73 kg,False,42,Arsenal,8.0,1.0,147.0,Attacker,6.65,False,7.0,1.0,9.0,4.0,2.0,1.0,,1.0,,40.0,5.0,75.0,3.0,0.0,1.0,37.0,14.0,6.0,2.0,,2.0,3.0,0.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,164.0,5.0,38.0,21.0,7.0,10.0,73.0,51.0,22.0,70.0
9294,484,2727,Jonas,Bybjerg Lössl,33.0,Denmark,195 cm,89 kg,False,37,HuddersfieldTown,31.0,30.0,2777.0,Goalkeeper,6.6580639999999995,False,1.0,0.0,4.0,0.0,0.0,0.0,54.0,1.0,88.0,616.0,4.0,60.0,,0.0,2.0,24.0,18.0,1.0,1.0,,3.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,18/19,45,Virgil van Dijk,179.0,20.0,38.0,3.0,7.0,28.0,22.0,76.0,-54.0,16.0
9295,485,2731,Mathias,Jattah-Njie Jørgensen,32.0,Denmark,191 cm,79 kg,False,37,HuddersfieldTown,24.0,24.0,2148.0,Defender,6.866666,False,0.0,1.0,7.0,8.0,4.0,3.0,,1.0,,963.0,8.0,80.0,49.0,14.0,69.0,212.0,102.0,4.0,3.0,,14.0,33.0,6.0,0.0,0.0,,1.0,0.0,0.0,,18/19,45,Virgil van Dijk,179.0,20.0,38.0,3.0,7.0,28.0,22.0,76.0,-54.0,16.0
9296,486,18769,Theo,Walcott,33.0,England,176 cm,68 kg,False,45,Everton,37.0,24.0,2122.0,Attacker,6.647222,False,13.0,16.0,14.0,43.0,21.0,5.0,,2.0,,418.0,21.0,70.0,27.0,1.0,22.0,231.0,97.0,58.0,30.0,,26.0,10.0,1.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,167.0,8.0,38.0,15.0,9.0,14.0,54.0,46.0,8.0,54.0
9297,487,18885,Karl,Darlow,32.0,England,190 cm,88 kg,False,34,NewcastleUnited,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,23.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9298,488,18886,Martin,Dúbravka,33.0,Slovakia,190 cm,83 kg,False,34,NewcastleUnited,38.0,38.0,3420.0,Goalkeeper,6.7,False,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,95.0,552.0,0.0,53.0,2.0,0.0,0.0,28.0,24.0,1.0,1.0,,5.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9299,489,18891,Ciaran,Clark,33.0,Republic of Ireland,185 cm,88 kg,False,34,NewcastleUnited,11.0,9.0,857.0,Defender,7.045453999999999,False,2.0,1.0,11.0,7.0,3.0,3.0,,,,228.0,2.0,74.0,20.0,7.0,12.0,102.0,68.0,0.0,0.0,,6.0,6.0,1.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9300,490,18892,Paul,Dummett,31.0,Wales,183 cm,82 kg,False,34,NewcastleUnited,26.0,21.0,1986.0,Defender,6.804,False,5.0,1.0,7.0,9.0,1.0,0.0,,,,539.0,5.0,70.0,34.0,10.0,37.0,157.0,104.0,3.0,2.0,,10.0,11.0,1.0,0.0,0.0,,1.0,0.0,0.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9301,491,18945,Stuart,Armstrong,30.0,Scotland,183 cm,75 kg,False,41,Southampton,29.0,16.0,1432.0,Midfielder,6.727586,False,13.0,13.0,18.0,32.0,12.0,3.0,,2.0,,482.0,30.0,77.0,28.0,0.0,12.0,193.0,85.0,28.0,19.0,,21.0,20.0,2.0,0.0,0.0,,1.0,0.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9302,492,18946,Mohamed Amine,Elyounoussi,28.0,Norway,178 cm,70 kg,False,41,Southampton,16.0,8.0,790.0,Midfielder,6.773333,False,8.0,5.0,16.0,20.0,6.0,0.0,,,,163.0,15.0,71.0,16.0,1.0,6.0,103.0,48.0,19.0,10.0,,13.0,10.0,0.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9303,493,18956,Shane Patrick,Long,35.0,Republic of Ireland,178 cm,81 kg,False,41,Southampton,26.0,12.0,1269.0,Attacker,6.707692,False,14.0,11.0,16.0,30.0,10.0,5.0,,1.0,,197.0,13.0,66.0,15.0,1.0,7.0,281.0,113.0,12.0,4.0,,23.0,26.0,3.0,0.0,0.0,1.0,,0.0,0.0,,18/19,45,Virgil van Dijk,175.0,16.0,38.0,9.0,12.0,17.0,45.0,65.0,-20.0,39.0
9304,494,18960,Jason,Steele,32.0,England,188 cm,79 kg,False,51,BrightonandHoveAlbion,0.0,0.0,0.0,Goalkeeper,,False,0.0,0.0,13.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,18/19,45,Virgil van Dijk,176.0,17.0,38.0,9.0,9.0,20.0,35.0,60.0,-25.0,36.0
9305,495,18962,Shane Patrick Michael,Duffy,30.0,Republic of Ireland,193 cm,76 kg,False,51,BrightonandHoveAlbion,35.0,35.0,3088.0,Defender,7.108571,False,0.0,0.0,0.0,37.0,16.0,5.0,,1.0,,981.0,7.0,73.0,35.0,47.0,36.0,339.0,237.0,5.0,5.0,,10.0,22.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,,18/19,45,Virgil van Dijk,176.0,17.0,38.0,9.0,9.0,20.0,35.0,60.0,-25.0,36.0
9306,496,18963,Lewis,Dunk,31.0,England,192 cm,88 kg,False,51,BrightonandHoveAlbion,36.0,36.0,3153.0,Defender,6.919444,False,0.0,1.0,0.0,20.0,4.0,2.0,,1.0,,1233.0,11.0,79.0,42.0,38.0,46.0,289.0,175.0,4.0,0.0,,14.0,22.0,6.0,1.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,176.0,17.0,38.0,9.0,9.0,20.0,35.0,60.0,-25.0,36.0
9307,497,18968,Yves,Bissouma,26.0,Mali,182 cm,80 kg,False,51,BrightonandHoveAlbion,28.0,17.0,1769.0,Midfielder,6.742857000000001,False,11.0,6.0,17.0,31.0,3.0,0.0,,,,585.0,13.0,81.0,62.0,5.0,33.0,304.0,161.0,71.0,47.0,,25.0,40.0,5.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,176.0,17.0,38.0,9.0,9.0,20.0,35.0,60.0,-25.0,36.0
9308,498,18970,Pascal,Groß,31.0,Germany,181 cm,78 kg,False,51,BrightonandHoveAlbion,25.0,24.0,1878.0,Midfielder,7.008,False,1.0,15.0,1.0,24.0,9.0,3.0,,3.0,,612.0,55.0,75.0,28.0,8.0,13.0,159.0,63.0,7.0,4.0,,13.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,18/19,45,Virgil van Dijk,176.0,17.0,38.0,9.0,9.0,20.0,35.0,60.0,-25.0,36.0
9309,499,18973,Solomon,March,28.0,England,180 cm,88 kg,False,51,BrightonandHoveAlbion,35.0,30.0,2473.0,Midfielder,6.9,False,5.0,14.0,6.0,43.0,9.0,1.0,,5.0,,534.0,41.0,70.0,56.0,4.0,27.0,343.0,152.0,84.0,49.0,,30.0,29.0,1.0,0.0,0.0,1.0,,0.0,0.0,,18/19,45,Virgil van Dijk,176.0,17.0,38.0,9.0,9.0,20.0,35.0,60.0,-25.0,36.0
9310,500,169,Kieran,Trippier,32.0,England,178 cm,71 kg,False,47,TottenhamHotspur,27.0,26.0,2278.0,Defender,7.237037,False,1.0,3.0,5.0,8.0,3.0,1.0,,3.0,,1218.0,50.0,78.0,67.0,5.0,23.0,222.0,127.0,15.0,7.0,,24.0,20.0,2.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,163.0,4.0,38.0,23.0,2.0,13.0,67.0,39.0,28.0,71.0
9311,501,1463,Joseph,Willock,23.0,England,179 cm,71 kg,False,42,Arsenal,2.0,1.0,64.0,Midfielder,6.3,False,1.0,1.0,5.0,2.0,0.0,0.0,,,,12.0,0.0,40.0,1.0,0.0,1.0,9.0,4.0,2.0,0.0,,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,164.0,5.0,38.0,21.0,7.0,10.0,73.0,51.0,22.0,70.0
9312,502,2507,Miguel Ángel,Almirón Rejala,28.0,Paraguay,174 cm,63 kg,False,34,NewcastleUnited,10.0,9.0,763.0,Midfielder,6.96,False,1.0,5.0,1.0,19.0,8.0,0.0,,,,180.0,13.0,72.0,20.0,1.0,8.0,79.0,45.0,14.0,7.0,,17.0,6.0,0.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9313,503,2806,Fabian Lukas,Schär,31.0,Switzerland,188 cm,84 kg,False,34,NewcastleUnited,24.0,22.0,2002.0,Defender,7.120833,False,2.0,5.0,9.0,25.0,7.0,4.0,,1.0,,677.0,11.0,65.0,60.0,16.0,67.0,289.0,155.0,22.0,14.0,,19.0,28.0,12.0,0.0,0.0,,1.0,0.0,0.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9314,504,2932,Jordan,Pickford,28.0,England,185 cm,77 kg,False,45,Everton,38.0,38.0,3420.0,Goalkeeper,6.757894,False,0.0,0.0,0.0,0.0,0.0,0.0,46.0,,94.0,622.0,1.0,56.0,,0.0,0.0,17.0,15.0,0.0,0.0,,4.0,1.0,1.0,0.0,0.0,,,0.0,0.0,3.0,18/19,45,Virgil van Dijk,167.0,8.0,38.0,15.0,9.0,14.0,54.0,46.0,8.0,54.0
9315,505,2939,Callum,Wilson,30.0,England,180 cm,66 kg,False,35,Bournemouth,30.0,29.0,2535.0,Attacker,7.04,False,1.0,8.0,1.0,65.0,30.0,14.0,,9.0,,296.0,31.0,68.0,9.0,4.0,4.0,308.0,104.0,42.0,17.0,,32.0,41.0,3.0,0.0,0.0,3.0,,1.0,1.0,,18/19,45,Virgil van Dijk,173.0,14.0,38.0,13.0,6.0,19.0,56.0,70.0,-14.0,45.0
9316,506,18873,Ryan,Fraser,28.0,Scotland,163 cm,70 kg,False,35,Bournemouth,38.0,35.0,3173.0,Midfielder,7.35,False,3.0,10.0,3.0,51.0,25.0,7.0,,14.0,,919.0,93.0,76.0,19.0,6.0,22.0,232.0,120.0,53.0,24.0,,68.0,6.0,2.0,0.0,0.0,1.0,,0.0,0.0,,18/19,45,Virgil van Dijk,173.0,14.0,38.0,13.0,6.0,19.0,56.0,70.0,-14.0,45.0
9317,507,18893,Federico,Fernández,33.0,Argentina,190 cm,83 kg,False,34,NewcastleUnited,19.0,17.0,1484.0,Defender,6.821052000000001,False,2.0,2.0,12.0,4.0,1.0,0.0,,1.0,,482.0,5.0,72.0,16.0,12.0,25.0,114.0,60.0,0.0,0.0,,7.0,12.0,2.0,0.0,0.0,,1.0,0.0,0.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9318,508,18894,Jamaal,Lascelles,29.0,England,188 cm,89 kg,False,34,NewcastleUnited,32.0,32.0,2748.0,Defender,6.978125,False,0.0,3.0,1.0,11.0,1.0,0.0,,1.0,,847.0,3.0,74.0,32.0,28.0,39.0,203.0,134.0,1.0,1.0,,9.0,16.0,4.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9319,509,18896,Javier,Manquillo Gaitán,28.0,Spain,178 cm,76 kg,False,34,NewcastleUnited,18.0,12.0,1097.0,Defender,6.725,False,6.0,2.0,23.0,2.0,1.0,0.0,,3.0,,246.0,9.0,57.0,27.0,1.0,17.0,113.0,59.0,11.0,5.0,,8.0,13.0,2.0,0.0,0.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9320,510,18899,Isaac,Hayden,27.0,England,185 cm,79 kg,False,34,NewcastleUnited,25.0,21.0,1862.0,Midfielder,6.954166000000001,False,4.0,6.0,8.0,22.0,5.0,1.0,,4.0,,572.0,23.0,71.0,73.0,4.0,40.0,268.0,151.0,16.0,12.0,,14.0,32.0,3.0,0.0,1.0,,,0.0,0.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9321,511,18901,Sean,Longstaff,25.0,England,181 cm,65 kg,False,34,NewcastleUnited,9.0,8.0,688.0,Midfielder,6.877777,False,1.0,2.0,7.0,8.0,2.0,1.0,,,,237.0,5.0,79.0,17.0,4.0,10.0,79.0,38.0,6.0,5.0,,8.0,7.0,2.0,0.0,0.0,1.0,,0.0,0.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
9322,512,18903,Matt,Ritchie,33.0,Scotland,172 cm,76 kg,False,34,NewcastleUnited,36.0,35.0,2940.0,Midfielder,7.086111,False,1.0,14.0,1.0,41.0,10.0,2.0,,8.0,,803.0,61.0,70.0,70.0,11.0,51.0,338.0,155.0,32.0,15.0,,38.0,55.0,9.0,0.0,0.0,,,1.0,1.0,,18/19,45,Virgil van Dijk,172.0,13.0,38.0,12.0,9.0,17.0,42.0,48.0,-6.0,45.0
